grid_id,grid_x,grid_y,year,week,week_of_season,fire_count_raw,fire_count_weighted,fire_count_filtered,fire_count_last_week,same_week_last_year,3yr_avg,neighbor_fires_last_week,neighbor_fires_last_year,avg_frp,avg_brightness,night_fire_pct,avg_confidence
0_10,0,10,2018,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2018,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2018,42,3,3.0,1.7999999999999998,3.0,0.0,0.0,0.0,0.6,0.0,3.1733333333333333,332.8066666666667,0.0,60.0
0_10,0,10,2018,43,4,3.0,1.7999999999999998,3.0,1.7999999999999998,0.0,0.0,4.8,0.0,7.636666666666667,336.37333333333333,0.0,60.0
0_10,0,10,2018,44,5,4.0,2.28,3.0,1.7999999999999998,0.0,0.0,17.220000000000002,0.0,6.465,332.1125,0.0,57.0
0_10,0,10,2018,45,6,48.0,30.169999999999998,46.0,2.28,0.0,0.0,36.2,0.0,9.464791666666667,340.11562499999997,0.0,62.854166666666664
0_10,0,10,2018,46,7,49.0,29.46,44.0,30.169999999999998,0.0,0.0,171.58999999999997,0.0,9.40734693877551,335.6934693877551,0.0,60.12244897959184
0_10,0,10,2018,47,8,36.0,21.93,34.0,29.46,0.0,0.0,92.01000000000002,0.0,10.78361111111111,337.78472222222223,0.0,60.916666666666664
0_10,0,10,2018,48,9,0.0,0.0,0.0,21.93,0.0,0.0,53.37,0.0,,,,
0_10,0,10,2019,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2019,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_10,0,10,2019,42,3,0.0,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.6,4.8,,,,
0_10,0,10,2019,43,4,4.0,2.4,4.0,0.0,1.7999999999999998,1.7999999999999998,2.18,17.220000000000002,6.3500000000000005,334.085,0.0,60.0
0_10,0,10,2019,44,5,6.0,3.5,6.0,2.4,2.28,2.28,6.41,36.2,6.54,334.4583333333333,0.0,58.333333333333336
0_10,0,10,2019,45,6,7.0,4.2,7.0,3.5,30.169999999999998,30.169999999999998,23.15,171.58999999999997,3.994285714285714,334.7114285714286,0.0,60.0
0_10,0,10,2019,46,7,0.0,0.0,0.0,4.2,29.46,29.46,58.3,92.01000000000002,,,,
0_10,0,10,2019,47,8,17.0,10.67,16.0,0.0,21.93,21.93,0.0,53.37,11.490588235294117,333.77941176470586,0.0,62.76470588235294
0_10,0,10,2019,48,9,2.0,1.12,2.0,10.67,0.0,0.0,65.87,0.6,6.66,323.335,0.0,56.0
0_10,0,10,2020,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2020,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_10,0,10,2020,42,3,5.0,3.37,5.0,0.0,0.0,0.8999999999999999,1.2,2.18,6.798,338.402,0.0,67.4
0_10,0,10,2020,43,4,3.0,1.7999999999999998,3.0,3.37,2.4,2.0999999999999996,12.299999999999999,6.41,2.8066666666666666,332.55333333333334,0.0,60.0
0_10,0,10,2020,44,5,3.0,1.85,3.0,1.7999999999999998,3.5,2.8899999999999997,16.869999999999997,23.15,5.75,334.3333333333333,0.0,61.666666666666664
0_10,0,10,2020,45,6,23.0,13.45,20.0,1.85,4.2,17.185,6.239999999999999,58.3,11.238260869565218,335.12652173913045,0.0,58.47826086956522
0_10,0,10,2020,46,7,82.0,51.23,80.0,13.45,0.0,14.73,37.4,0.0,9.230243902439025,338.12024390243903,0.0,62.47560975609756
0_10,0,10,2020,47,8,58.0,35.269999999999996,53.0,51.23,10.67,16.3,205.9,65.87,8.61,335.6493103448276,0.0,60.810344827586206
0_10,0,10,2020,48,9,2.0,1.2,2.0,35.269999999999996,1.12,0.56,129.82,12.87,3.04,333.215,0.0,60.0
0_10,0,10,2021,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2021,41,2,6.0,3.5999999999999996,6.0,0.0,0.0,0.0,0.0,1.2,4.788333333333333,336.2916666666667,0.0,60.0
0_10,0,10,2021,42,3,2.0,1.2,2.0,3.5999999999999996,3.37,1.7233333333333334,10.19,12.299999999999999,2.63,332.485,0.0,60.0
0_10,0,10,2021,43,4,0.0,0.0,0.0,1.2,1.7999999999999998,2.0,11.239999999999998,16.869999999999997,,,,
0_10,0,10,2021,44,5,12.0,6.89,11.0,0.0,1.85,2.5433333333333334,12.79,6.239999999999999,4.3116666666666665,332.97583333333336,0.0,57.416666666666664
0_10,0,10,2021,45,6,68.0,40.44,61.0,6.89,13.45,15.939999999999998,65.86999999999999,37.4,12.042352941176471,335.1270588235294,0.0,59.470588235294116
0_10,0,10,2021,46,7,50.0,29.189999999999998,45.0,40.44,51.23,26.896666666666665,267.89,205.9,8.9872,334.8742,0.0,58.38
0_10,0,10,2021,47,8,0.0,0.0,0.0,29.189999999999998,35.269999999999996,22.623333333333335,115.61,129.82,,,,
0_10,0,10,2021,48,9,0.0,0.0,0.0,0.0,1.2,0.7733333333333334,6.739999999999999,10.379999999999999,,,,
0_10,0,10,2022,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_10,0,10,2022,41,2,0.0,0.0,0.0,0.0,3.5999999999999996,1.2,1.2,10.19,,,,
0_10,0,10,2022,42,3,0.0,0.0,0.0,0.0,1.2,1.5233333333333334,1.2,11.239999999999998,,,,
0_10,0,10,2022,43,4,3.0,1.73,3.0,0.0,0.0,1.3999999999999997,1.7999999999999998,12.79,7.8933333333333335,326.7633333333333,0.0,57.666666666666664
0_10,0,10,2022,44,5,12.0,7.199999999999999,12.0,1.73,6.89,4.079999999999999,6.34,65.86999999999999,5.029166666666667,335.62166666666667,0.0,60.0
0_10,0,10,2022,45,6,68.0,41.16,63.0,7.199999999999999,40.44,19.36333333333333,38.730000000000004,267.89,10.22235294117647,337.2789705882353,0.0,60.529411764705884
0_10,0,10,2022,46,7,26.0,16.25,25.0,41.16,29.189999999999998,26.80666666666666,166.37,115.61,13.173461538461538,339.62461538461537,0.0,62.5
0_10,0,10,2022,47,8,10.0,5.51,8.0,16.25,0.0,15.313333333333333,56.61,6.739999999999999,11.793,330.548,0.0,55.1
0_10,0,10,2022,48,9,0.0,0.0,0.0,5.51,0.0,0.7733333333333334,12.33,0.0,,,,
0_10,0,10,2023,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,
0_10,0,10,2023,41,2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,,,,
0_10,0,10,2023,42,3,0.0,0.0,0.0,0.0,0.0,1.5233333333333334,0.0,1.7999999999999998,,,,
0_10,0,10,2023,43,4,0.0,0.0,0.0,0.0,1.73,1.1766666666666665,0.0,6.34,,,,
0_10,0,10,2023,44,5,5.0,3.26,5.0,0.0,7.199999999999999,5.313333333333333,2.32,38.730000000000004,8.542,327.416,0.0,65.2
0_10,0,10,2023,45,6,1.0,0.6,1.0,3.26,41.16,31.683333333333326,0.6,166.37,1.51,330.56,0.0,60.0
0_10,0,10,2023,46,7,19.0,11.84,17.0,0.6,16.25,32.22333333333333,13.32,56.61,18.038947368421052,330.0436842105263,0.0,62.31578947368421
0_10,0,10,2023,47,8,23.0,14.58,22.0,11.84,5.51,13.593333333333332,81.50999999999999,12.33,9.809565217391304,337.0869565217391,0.0,63.391304347826086
0_10,0,10,2023,48,9,0.0,0.0,0.0,14.58,0.0,0.39999999999999997,51.9,0.0,,,,
0_11,0,11,2018,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_11,0,11,2018,41,2,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,3.28,332.33,0.0,60.0
0_11,0,11,2018,42,3,0.0,0.0,0.0,0.6,0.0,0.0,2.28,0.0,,,,
0_11,0,11,2018,43,4,4.0,2.2199999999999998,3.0,0.0,0.0,0.0,4.199999999999999,0.0,4.7575,330.595,0.0,55.5
0_11,0,11,2018,44,5,5.0,3.04,5.0,2.2199999999999998,0.0,0.0,11.69,0.0,6.326,329.182,0.0,60.8
0_11,0,11,2018,45,6,38.0,22.07,33.0,3.04,0.0,0.0,22.93,0.0,6.914999999999999,336.8894736842105,0.0,58.078947368421055
0_11,0,11,2018,46,7,29.0,17.55,28.0,22.07,0.0,0.0,148.8,0.0,11.71103448275862,336.1186206896552,0.0,60.51724137931034
0_11,0,11,2018,47,8,22.0,13.209999999999999,19.0,17.55,0.0,0.0,94.10000000000001,0.0,7.207727272727272,333.65409090909094,0.0,60.04545454545455
0_11,0,11,2018,48,9,0.0,0.0,0.0,13.209999999999999,0.0,0.0,48.58,0.0,,,,
0_11,0,11,2019,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_11,0,11,2019,41,2,1.0,0.6,1.0,0.0,0.6,0.6,0.0,2.28,2.58,333.95,0.0,60.0
0_11,0,11,2019,42,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.199999999999999,,,,
0_11,0,11,2019,43,4,0.0,0.0,0.0,0.0,2.2199999999999998,2.2199999999999998,3.6,11.69,,,,
0_11,0,11,2019,44,5,3.0,2.08,3.0,0.0,3.04,3.04,7.13,22.93,22.453333333333333,332.02666666666664,0.0,69.33333333333333
0_11,0,11,2019,45,6,9.0,6.3,9.0,2.08,22.07,22.07,14.120000000000001,148.8,10.68888888888889,349.78,0.0,70.0
0_11,0,11,2019,46,7,0.0,0.0,0.0,6.3,17.55,17.55,56.32999999999999,94.10000000000001,,,,
0_11,0,11,2019,47,8,17.0,10.27,16.0,0.0,13.209999999999999,13.209999999999999,0.0,48.58,8.012352941176472,332.6194117647059,0.0,60.411764705882355
0_11,0,11,2019,48,9,7.0,4.199999999999999,6.0,10.27,0.0,0.0,51.64,0.0,9.492857142857144,327.45,0.0,60.0
0_11,0,11,2020,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_11,0,11,2020,41,2,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,,,,
0_11,0,11,2020,42,3,2.0,1.5,2.0,0.0,0.0,0.0,1.7999999999999998,3.6,11.52,353.63,0.0,75.0
0_11,0,11,2020,43,4,3.0,1.7999999999999998,3.0,1.5,0.0,1.1099999999999999,13.61,7.13,5.04,336.41333333333336,0.0,60.0
0_11,0,11,2020,44,5,3.0,1.74,3.0,1.7999999999999998,2.08,2.56,20.83,14.120000000000001,7.346666666666667,332.00333333333333,0.0,58.0
0_11,0,11,2020,45,6,10.0,5.779999999999999,9.0,1.74,6.3,14.185,16.84,56.32999999999999,5.305,334.87600000000003,0.0,57.8
0_11,0,11,2020,46,7,28.0,16.99,27.0,5.779999999999999,0.0,8.775,48.349999999999994,0.0,9.719642857142858,337.54607142857145,0.0,60.67857142857143
0_11,0,11,2020,47,8,41.0,26.89,41.0,16.99,10.27,11.739999999999998,225.10999999999999,51.64,8.11780487804878,338.78585365853655,0.0,65.58536585365853
0_11,0,11,2020,48,9,1.0,0.6,1.0,26.89,4.199999999999999,2.0999999999999996,92.0,7.16,3.45,338.02,0.0,60.0
0_11,0,11,2021,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_11,0,11,2021,41,2,1.0,0.6,1.0,0.0,0.0,0.39999999999999997,0.6,1.7999999999999998,5.9,344.51,0.0,60.0
0_11,0,11,2021,42,3,3.0,1.7999999999999998,3.0,0.6,1.5,0.5,12.59,13.61,5.453333333333333,338.81333333333333,0.0,60.0
0_11,0,11,2021,43,4,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,1.3399999999999999,9.37,20.83,,,,
0_11,0,11,2021,44,5,11.0,7.05,11.0,0.0,1.74,2.2866666666666666,11.61,16.84,9.90090909090909,334.84363636363634,0.0,64.0909090909091
0_11,0,11,2021,45,6,56.0,32.949999999999996,50.0,7.05,5.779999999999999,11.383333333333333,57.17,48.349999999999994,8.187321428571428,336.71267857142857,0.0,58.839285714285715
0_11,0,11,2021,46,7,65.0,40.589999999999996,61.0,32.949999999999996,16.99,11.513333333333334,229.52,225.10999999999999,9.183384615384615,336.69876923076924,0.0,62.44615384615385
0_11,0,11,2021,47,8,2.0,1.2,2.0,40.589999999999996,26.89,16.79,93.24,92.0,3.0,335.40999999999997,0.0,60.0
0_11,0,11,2021,48,9,0.0,0.0,0.0,1.2,0.6,1.5999999999999996,2.54,4.62,,,,
0_11,0,11,2022,40,1,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6,7.01,334.73,0.0,60.0
0_11,0,11,2022,41,2,0.0,0.0,0.0,0.6,0.6,0.39999999999999997,0.6,12.59,,,,
0_11,0,11,2022,42,3,2.0,1.2,2.0,0.0,1.7999999999999998,1.0999999999999999,1.2,9.37,2.8899999999999997,332.46,0.0,60.0
0_11,0,11,2022,43,4,2.0,1.2,2.0,1.2,0.0,0.6,5.76,11.61,3.08,336.04999999999995,0.0,60.0
0_11,0,11,2022,44,5,17.0,10.56,17.0,1.2,7.05,3.6233333333333335,10.76,57.17,5.861764705882353,337.8547058823529,0.0,62.11764705882353
0_11,0,11,2022,45,6,38.0,23.55,37.0,10.56,32.949999999999996,15.009999999999998,43.4,229.52,8.759473684210526,334.68342105263156,0.0,61.973684210526315
0_11,0,11,2022,46,7,21.0,13.27,21.0,23.55,40.589999999999996,19.19333333333333,165.62,93.24,9.282857142857143,338.6052380952381,0.0,63.19047619047619
0_11,0,11,2022,47,8,2.0,1.2,2.0,13.27,1.2,12.786666666666667,46.93,2.54,2.7,332.845,0.0,60.0
0_11,0,11,2022,48,9,0.0,0.0,0.0,1.2,0.0,1.5999999999999996,10.12,0.0,,,,
0_11,0,11,2023,40,1,0.0,0.0,0.0,0.0,0.6,0.19999999999999998,0.0,0.6,,,,
0_11,0,11,2023,41,2,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,1.2,,,,
0_11,0,11,2023,42,3,0.0,0.0,0.0,0.0,1.2,1.5,1.2,5.76,,,,
0_11,0,11,2023,43,4,0.0,0.0,0.0,0.0,1.2,1.0,1.2,10.76,,,,
0_11,0,11,2023,44,5,0.0,0.0,0.0,0.0,10.56,6.45,1.22,43.4,,,,
0_11,0,11,2023,45,6,2.0,1.2,2.0,0.0,23.55,20.76,5.359999999999999,165.62,11.31,336.59000000000003,0.0,60.0
0_11,0,11,2023,46,7,17.0,10.99,17.0,1.2,13.27,23.616666666666664,7.88,46.93,10.565882352941177,333.7994117647059,0.0,64.6470588235294
0_11,0,11,2023,47,8,20.0,12.44,20.0,10.99,1.2,9.763333333333334,80.07,10.12,6.3905,335.7865,0.0,62.2
0_11,0,11,2023,48,9,0.0,0.0,0.0,12.44,0.0,0.19999999999999998,54.51,0.0,,,,
0_12,0,12,2018,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_12,0,12,2018,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,,,,
0_12,0,12,2018,42,3,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,,,,
0_12,0,12,2018,43,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,,,,
0_12,0,12,2018,44,5,0.0,0.0,0.0,0.0,0.0,0.0,5.7299999999999995,0.0,,,,
0_12,0,12,2018,45,6,0.0,0.0,0.0,0.0,0.0,0.0,18.700000000000003,0.0,,,,
0_12,0,12,2018,46,7,0.0,0.0,0.0,0.0,0.0,0.0,96.61,0.0,,,,
0_12,0,12,2018,47,8,0.0,0.0,0.0,0.0,0.0,0.0,58.86000000000001,0.0,,,,
0_12,0,12,2018,48,9,0.0,0.0,0.0,0.0,0.0,0.0,30.749999999999996,0.0,,,,
0_12,0,12,2019,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,,,,
0_12,0,12,2019,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,,,,
0_12,0,12,2019,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8999999999999999,,,,
0_12,0,12,2019,43,4,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.7299999999999995,,,,
0_12,0,12,2019,44,5,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999997,18.700000000000003,,,,
0_12,0,12,2019,45,6,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,96.61,,,,
0_12,0,12,2019,46,7,0.0,0.0,0.0,0.0,0.0,0.0,42.35,58.86000000000001,,,,
0_12,0,12,2019,47,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.749999999999996,,,,
0_12,0,12,2019,48,9,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,,,,
0_12,0,12,2020,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_12,0,12,2020,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_12,0,12,2020,42,3,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,3.6,,,,
0_12,0,12,2020,43,4,0.0,0.0,0.0,0.0,0.0,0.0,5.74,2.9299999999999997,,,,
0_12,0,12,2020,44,5,0.0,0.0,0.0,0.0,0.0,0.0,17.349999999999998,6.880000000000001,,,,
0_12,0,12,2020,45,6,0.0,0.0,0.0,0.0,0.0,0.0,17.43,42.35,,,,
0_12,0,12,2020,46,7,0.0,0.0,0.0,0.0,0.0,0.0,34.78,0.0,,,,
0_12,0,12,2020,47,8,0.0,0.0,0.0,0.0,0.0,0.0,137.72,35.71,,,,
0_12,0,12,2020,48,9,0.0,0.0,0.0,0.0,0.0,0.0,49.96000000000001,14.17,,,,
0_12,0,12,2021,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_12,0,12,2021,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7999999999999998,,,,
0_12,0,12,2021,42,3,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,5.74,,,,
0_12,0,12,2021,43,4,1.0,0.6,1.0,0.0,0.0,0.0,9.37,17.349999999999998,2.94,339.76,0.0,60.0
0_12,0,12,2021,44,5,0.0,0.0,0.0,0.6,0.0,0.0,8.57,17.43,,,,
0_12,0,12,2021,45,6,0.0,0.0,0.0,0.0,0.0,0.0,44.29999999999999,34.78,,,,
0_12,0,12,2021,46,7,1.0,0.76,1.0,0.0,0.0,0.0,143.85999999999999,137.72,19.0,322.5,0.0,76.0
0_12,0,12,2021,47,8,0.0,0.0,0.0,0.76,0.0,0.0,74.27,49.96000000000001,,,,
0_12,0,12,2021,48,9,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.6,,,,
0_12,0,12,2022,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_12,0,12,2022,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.800000000000001,,,,
0_12,0,12,2022,42,3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9.37,,,,
0_12,0,12,2022,43,4,1.0,0.6,1.0,0.0,0.6,0.19999999999999998,6.96,8.57,3.12,340.06,0.0,60.0
0_12,0,12,2022,44,5,0.0,0.0,0.0,0.6,0.0,0.0,10.229999999999999,44.29999999999999,,,,
0_12,0,12,2022,45,6,0.0,0.0,0.0,0.0,0.0,0.0,38.36,143.85999999999999,,,,
0_12,0,12,2022,46,7,0.0,0.0,0.0,0.0,0.76,0.25333333333333335,106.05,74.27,,,,
0_12,0,12,2022,47,8,0.0,0.0,0.0,0.0,0.0,0.0,31.159999999999997,2.54,,,,
0_12,0,12,2022,48,9,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,,,,
0_12,0,12,2023,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_12,0,12,2023,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,
0_12,0,12,2023,42,3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.96,,,,
0_12,0,12,2023,43,4,0.0,0.0,0.0,0.0,0.6,0.39999999999999997,1.2,10.229999999999999,,,,
0_12,0,12,2023,44,5,0.0,0.0,0.0,0.0,0.0,0.0,1.8199999999999998,38.36,,,,
0_12,0,12,2023,45,6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,106.05,,,,
0_12,0,12,2023,46,7,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,7.88,31.159999999999997,,,,
0_12,0,12,2023,47,8,0.0,0.0,0.0,0.0,0.0,0.0,64.87,1.7999999999999998,,,,
0_12,0,12,2023,48,9,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,,,,
0_3,0,3,2018,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2018,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2018,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2018,43,4,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,,,,
0_3,0,3,2018,44,5,0.0,0.0,0.0,0.0,0.0,0.0,8.959999999999999,0.0,,,,
0_3,0,3,2018,45,6,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,,,,
0_3,0,3,2018,46,7,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,,,,
0_3,0,3,2018,47,8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,,
0_3,0,3,2018,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2019,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2019,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2019,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,,,,
0_3,0,3,2019,43,4,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,8.959999999999999,,,,
0_3,0,3,2019,44,5,0.0,0.0,0.0,0.0,0.0,0.0,4.16,7.47,,,,
0_3,0,3,2019,45,6,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003,1.7999999999999998,,,,
0_3,0,3,2019,46,7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,,,,
0_3,0,3,2019,47,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2019,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,,,
0_3,0,3,2020,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2020,41,2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,,,,
0_3,0,3,2020,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.7999999999999998,,,,
0_3,0,3,2020,43,4,0.0,0.0,0.0,0.0,0.0,0.0,6.05,4.16,,,,
0_3,0,3,2020,44,5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.6100000000000003,,,,
0_3,0,3,2020,45,6,0.0,0.0,0.0,0.0,0.0,0.0,3.72,1.5,,,,
0_3,0,3,2020,46,7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,,,,
0_3,0,3,2020,47,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,
0_3,0,3,2020,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2021,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,
0_3,0,3,2021,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,,,,
0_3,0,3,2021,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,,,,
0_3,0,3,2021,43,4,0.0,0.0,0.0,0.0,0.0,0.0,1.3199999999999998,1.2,,,,
0_3,0,3,2021,44,5,0.0,0.0,0.0,0.0,0.0,0.0,6.1499999999999995,3.72,,,,
0_3,0,3,2021,45,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,
0_3,0,3,2021,46,7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,,,
0_3,0,3,2021,47,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2021,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2022,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2022,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2022,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3199999999999998,,,,
0_3,0,3,2022,43,4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.1499999999999995,,,,
0_3,0,3,2022,44,5,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,,,,
0_3,0,3,2022,45,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,,,,
0_3,0,3,2022,46,7,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,,,,
0_3,0,3,2022,47,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2022,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2023,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_3,0,3,2023,41,2,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,2.35,334.12,0.0,60.0
0_3,0,3,2023,42,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.4,,,,
0_3,0,3,2023,43,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,,,,
0_3,0,3,2023,44,5,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.6,,,,
0_3,0,3,2023,45,6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,,,,
0_3,0,3,2023,46,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,,,
0_3,0,3,2023,47,8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,,,,
0_3,0,3,2023,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2018,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2018,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2018,42,3,8.0,4.55,6.0,0.0,0.0,0.0,0.0,0.0,12.4875,327.05625,0.0,56.875
0_4,0,4,2018,43,4,12.0,7.1499999999999995,10.0,4.55,0.0,0.0,0.3,0.0,8.933333333333334,332.3383333333333,0.0,59.583333333333336
0_4,0,4,2018,44,5,10.0,5.67,8.0,7.1499999999999995,0.0,0.0,4.99,0.0,10.213,326.554,0.0,56.7
0_4,0,4,2018,45,6,2.0,1.2,2.0,5.67,0.0,0.0,3.98,0.0,12.75,338.37,0.0,60.0
0_4,0,4,2018,46,7,0.0,0.0,0.0,1.2,0.0,0.0,1.7999999999999998,0.0,,,,
0_4,0,4,2018,47,8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,,,,
0_4,0,4,2018,48,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2019,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2019,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0_4,0,4,2019,42,3,3.0,1.7999999999999998,3.0,0.0,4.55,4.55,0.6,0.3,9.303333333333333,337.5566666666667,0.0,60.0
